1	0.0000000000000000e+00	6.0000000000000000e+00	2.0000000000000004e-01	1.7453292519943317e-01	8.7266462599716466e-01	5.2359877559829870e-01	4.1887902047863896e+00
2	0.0000000000000000e+00	2.2999999999999982e+01	1.0000000000000005e-01	8.7266462599716335e-02	3.4906585039886648e+00	1.2217304763960306e+00	4.7123889803846843e+00
1	3.1415926535917948e+04	5.9999900424084718e+00	2.0000859967466861e-01	1.7439950627527409e-01	8.7594419733306328e-01	5.2231192757438216e-01	8.7303227768329172e-01
2	3.1415926535917948e+04	2.2991451354770295e+01	9.7230513690894541e-02	8.9749214689717513e-02	3.4788364563834557e+00	1.2294005370190388e+00	6.1269489301512152e+00
1	6.2832167230754589e+04	5.9999838752023678e+00	1.9999549887729770e-01	1.7426341275676213e-01	8.7924616204460015e-01	5.2102370597280856e-01	2.9994902814915143e+00
2	6.2832167230754589e+04	2.3079355869453245e+01	1.0130468737669551e-01	9.1973543632523566e-02	3.5111783971602755e+00	1.2379631301300889e+00	1.2654035378284689e+00
1	9.4248093766310223e+04	5.9999931303427356e+00	1.9998917750718470e-01	1.7412414222444922e-01	8.8247181022522270e-01	5.1975973308920143e-01	4.8661920956877776e+00
2	9.4248093766310223e+04	2.3145779934593445e+01	9.7946948182637619e-02	9.4495402352488350e-02	3.5647854906824232e+00	1.2439038938939044e+00	2.4000509328043336e+00
1	1.2566402030186585e+05	5.9999910334344788e+00	1.9998002614217716e-01	1.7398121147848183e-01	8.8570547665058985e-01	5.1850210394001517e-01	1.6853443277003706e+00
2	1.2566402030186585e+05	2.3126250947330810e+01	9.7616024826279971e-02	9.6404121737732731e-02	3.5253958644513017e+00	1.2497945502220695e+00	3.4740525565923335e+00
1	1.5707994683862617e+05	5.9999882948925869e+00	1.9996791231112507e-01	1.7383567093421509e-01	8.8891052056259490e-01	5.1725729717110880e-01	3.4565830029455524e+00
2	1.5707994683862617e+05	2.3059080372077986e+01	1.0174623583609230e-01	9.8887777680385550e-02	3.5650658562459427e+00	1.2579453811347425e+00	4.5346938781963591e+00
1	1.8849555921637162e+05	5.9999947825454738e+00	1.9996443109987963e-01	1.7368511464091435e-01	8.9213368724731623e-01	5.1602314097659219e-01	5.7018818311397599e+00
2	1.8849555921637162e+05	2.2968251325411082e+01	9.8194611613702104e-02	1.0117182700188897e-01	3.6088660712042935e+00	1.2629781987363333e+00	5.8503096756945165e+00
1	2.1991148575338244e+05	5.9999966366100201e+00	1.9993789884773114e-01	1.7353233318854303e-01	8.9537066202457449e-01	5.1479022813844089e-01	2.2675739018821837e+00
2	2.1991148575338244e+05	2.3013402393612246e+01	1.0107563186859167e-01	1.0371872815666035e-01	3.5924584866109055e+00	1.2693358957589556e+00	1.0642103471248729e+00
1	2.5132741229039326e+05	5.9999899965250805e+00	1.9992224759775687e-01	1.7337653266606215e-01	8.9852759699976659e-01	5.1358412706448364e-01	3.9310118165751415e+00
2	2.5132741229039326e+05	2.3070944034582304e+01	1.0220386878037659e-01	1.0623495887978014e-01	3.6485203027487501e+00	1.2714324578826424e+00	2.2450555917324895e+00
1	2.8274333882740408e+05	6.0000015392156216e+00	1.9990332568965236e-01	1.7321745064809191e-01	9.0170146996696410e-01	5.1238727882130231e-01	4.2529951208780314e-01
2	2.8274333882740408e+05	2.3172844154588223e+01	9.6351045356454196e-02	1.0838745307948944e-01	3.6529162410608094e+00	1.2747678939080460e+00	3.2855380888164838e+00
1	3.1415926536441490e+05	5.9999868703367536e+00	1.9988093876739346e-01	1.7305608771273351e-01	9.0483244079416369e-01	5.1120487231750655e-01	2.7671125912182370e+00
2	3.1415926536441490e+05	2.3118172118314526e+01	1.0253518835682300e-01	1.1083182638035871e-01	3.6535429114157107e+00	1.2778563130343374e+00	4.3604749834311320e+00
1	3.4557519190142571e+05	5.9999804996464450e+00	1.9986513975782516e-01	1.7288991466513601e-01	9.0799360369015947e-01	5.1003472402316941e-01	4.5134089842886658e+00
2	3.4557519190142571e+05	2.3064611374402642e+01	1.0382631870960141e-01	1.1305479640741974e-01	3.7144225459884463e+00	1.2813835531041131e+00	5.6162085133873116e+00
1	3.7699111843843653e+05	6.0000050856926768e+00	1.9982706601446601e-01	1.7272184758390582e-01	9.1115055272286583e-01	5.0887096594402392e-01	1.3190190247169244e+00
2	3.7699111843843653e+05	2.2966766168260168e+01	1.0060479692386311e-01	1.1570656449763668e-01	3.7056561919172579e+00	1.2854394669245597e+00	8.4162635673068653e-01
1	4.0840704497544735e+05	6.0000006540444106e+00	1.9980105895661612e-01	1.7255096860745464e-01	9.1422051704858287e-01	5.0773553747177247e-01	3.2257994229141254e+00
2	4.0840704497544735e+05	2.3016662635776871e+01	1.0490775155234172e-01	1.1813291818707645e-01	3.7426161464558385e+00	1.2854483891327526e+00	2.0917270473081704e+00
1	4.3982297151245817e+05	5.9999913332793282e+00	1.9977147413912258e-01	1.7237733094377045e-01	9.1732604736840528e-01	5.0661030004087004e-01	5.2696735540004846e+00
2	4.3982297151245817e+05	2.3094457513605359e+01	1.0205727209815434e-01	1.2065587100116625e-01	3.7947263980760169e+00	1.2875605743898710e+00	3.0985926041124632e+00
1	4.7123889804946899e+05	6.0000033692109129e+00	1.9973834431228357e-01	1.7220153756008710e-01	9.2038608847980630e-01	5.0550316362049363e-01	2.0008537826977140e+00
2	4.7123889804946899e+05	2.3160270061186555e+01	1.0264830029729603e-01	1.2289698405131896e-01	3.7624810657789594e+00	1.2860701373287406e+00	4.1864947165076725e+00
1	5.0265482458647981e+05	5.9999867011622330e+00	1.9971205495500502e-01	1.7202112427341232e-01	9.2345541829415545e-01	5.0441004974147186e-01	3.6936038454278171e+00
2	5.0265482458647981e+05	2.3136416599736485e+01	1.0785134051702479e-01	1.2517535599687721e-01	3.8128756433161262e+00	1.2883833543257850e+00	5.4051396582170401e+00
1	5.3407075112349063e+05	5.9999930410372864e+00	1.9966326278993762e-01	1.7183948997636106e-01	9.2652644209032520e-01	5.0332695687749285e-01	6.2320856421619748e+00
2	5.3407075112349063e+05	2.3028315417128855e+01	1.0382005648017059e-01	1.2771019810150436e-01	3.8631322846302028e+00	1.2891794109965031e+00	5.7952961458587104e-01
1	5.6548667766050145e+05	6.0000063429900932e+00	1.9962804482421168e-01	1.7165515561897848e-01	9.2950882385685674e-01	5.0227423609870536e-01	2.5403004069375008e+00
2	5.6548667766050145e+05	2.2989905524786494e+01	1.0661747668379837e-01	1.3005261453597683e-01	3.8536378314511315e+00	1.2893666410960938e+00	1.9267776790810451e+00
1	5.9690260419751226e+05	5.9999989705171588e+00	1.9958923321372879e-01	1.7146827596729464e-01	9.3252647791452503e-01	5.0123255261102351e-01	4.2236556324368646e+00
2	5.9690260419751226e+05	2.3016992631814368e+01	1.0830941055503952e-01	1.3271724343011901e-01	3.9091568942959860e+00	1.2895428065987722e+00	2.9506849044628076e+00
1	6.2831853073452308e+05	6.0000005290303609e+00	1.9954414699885914e-01	1.7127981114757493e-01	9.3550435458142278e-01	5.0021262244203335e-01	9.2523016618635534e-01
2	6.2831853073452308e+05	2.3147785125172955e+01	1.0344377110018783e-01	1.3492741620770615e-01	3.9051257536707609e+00	1.2861808661118308e+00	3.9925422293109243e+00
1	6.5973445727153390e+05	6.0000153047060714e+00	1.9950487374905373e-01	1.7108706270767854e-01	9.3846728139156887e-01	4.9921205966525029e-01	3.0117549609980667e+00
2	6.5973445727153390e+05	2.3166394487494930e+01	1.1024013340563923e-01	1.3727035402704091e-01	3.9218911747213530e+00	1.2868490850876011e+00	5.1979787009222029e+00
1	6.9115038380854472e+05	6.0000002669690113e+00	1.9945098714021472e-01	1.7089307867430403e-01	9.4144741968365064e-01	4.9821825647217621e-01	4.8878222347074765e+00
