1	0.0000000000000000e+00	5.1999999999999966e+00	2.0000000000000023e-01	1.7453292519943317e-01	8.7266462599716732e-01	5.2359877559829870e-01	4.1887902047863879e+00
2	0.0000000000000000e+00	2.2999999999999993e+01	6.0000000000000019e-02	3.4906585039886578e-01	4.5378560551852596e+00	-1.2740903539558606e+00	4.8345620280242905e+00
1	6.2832167230754589e+04	5.2000056445114771e+00	1.9998556842801626e-01	1.7557751584862669e-01	8.7865653254911358e-01	5.2054224731050003e-01	2.9565829326529034e+00
2	6.2832167230754589e+04	2.3147974208387470e+01	6.1790274546390661e-02	3.4417162499749610e-01	4.6169868733872379e+00	-1.2952726659289264e+00	1.3918592358087594e+00
1	1.2566402030186585e+05	5.1999960434124564e+00	1.9998085274418329e-01	1.7660438881470111e-01	8.8475405249021222e-01	5.1738637780895669e-01	1.5492002063199637e+00
2	1.2566402030186585e+05	2.3042590406001381e+01	6.0960086569463383e-02	3.4069971465155724e-01	4.5797529670397497e+00	-1.3170373300425668e+00	3.9039355708187458e+00
1	1.8849555921637162e+05	5.2000009503883042e+00	1.9998943283450332e-01	1.7761575504613972e-01	8.9093685239750720e-01	5.1414586777501214e-01	5.4161998746224356e+00
2	1.8849555921637162e+05	2.2956817025338541e+01	5.5195308378761923e-02	3.3693566852611700e-01	4.6200901751985093e+00	-1.3417582168036954e+00	3.7966735525927398e-01
1	2.5132741229039326e+05	5.1999941571866941e+00	2.0000876847769819e-01	1.7861028232435774e-01	8.9724314135890815e-01	5.1082274245254711e-01	3.7246891117047336e+00
2	2.5132741229039326e+05	2.3110117541853437e+01	5.5035002525597614e-02	3.3240082859262726e-01	4.7207133084038704e+00	-1.3637353314688341e+00	2.9381097981588411e+00
1	3.1415926536441490e+05	5.1999917869504948e+00	2.0004125080058888e-01	1.7958823474776020e-01	9.0359638106293705e-01	5.0742130588566381e-01	2.5220159351784228e+00
2	3.1415926536441490e+05	2.3110262735016381e+01	5.9203495556434962e-02	3.2870443152808632e-01	4.7212347140119890e+00	-1.3832844433209321e+00	5.5154121512375829e+00
1	3.7699111843843653e+05	5.2000005517874923e+00	2.0008510848914524e-01	1.8055066909817188e-01	9.1005600794447883e-01	5.0393473356006768e-01	7.9974989470529145e-01
2	3.7699111843843653e+05	2.2961576277883225e+01	5.6924478813070167e-02	3.2481650314509258e-01	4.7214674329274455e+00	-1.4062441213831578e+00	2.0891850646704171e+00
1	4.3982297151245817e+05	5.1999938816218361e+00	2.0014128319859761e-01	1.8149617283676450e-01	9.1654329489429642e-01	5.0037508184929469e-01	4.7093757594245194e+00
2	4.3982297151245817e+05	2.3063128906820936e+01	5.2653712535406322e-02	3.1964834454754604e-01	4.8239253376636011e+00	-1.4302060467059139e+00	4.4579112375564200e+00
1	5.0265482458647981e+05	5.2000083734019382e+00	2.0020775025786397e-01	1.8242534806595342e-01	9.2310532614318941e-01	4.9673483690235476e-01	3.3109254804338963e+00
2	5.0265482458647981e+05	2.3151264743360933e+01	5.5811996869620378e-02	3.1505509478413690e-01	4.9453382494453528e+00	-1.4522769510056448e+00	9.2607423533632982e-01
1	5.6548667766050145e+05	5.2000012175360091e+00	2.0028452606085284e-01	1.8333552601619599e-01	9.2973128111620174e-01	4.9301257959728750e-01	2.0521171829756870e+00
2	5.6548667766050145e+05	2.2992646581917455e+01	5.5389281493833806e-02	3.1146941523981203e-01	4.9309422972191097e+00	-1.4772775586786824e+00	3.4953454249676845e+00
1	6.2831853073452308e+05	5.1999973933242689e+00	2.0037171956980329e-01	1.8422793497790158e-01	9.3639999488777725e-01	4.8922558354828916e-01	6.2152561389181811e+00
2	6.2831853073452308e+05	2.3023705406113933e+01	5.0867472328385663e-02	3.0692819753593553e-01	4.9513910729504635e+00	-1.5030554236864422e+00	6.1803917718925376e+00
1	6.9115038380854472e+05	5.2000006866136896e+00	2.0047371258089769e-01	1.8510326216688747e-01	9.4314899346892656e-01	4.8536763112379805e-01	4.1542544243913380e+00
2	6.9115038380854472e+05	2.3155720907529854e+01	4.7669331486189973e-02	3.0224326016371045e-01	5.0994255709987302e+00	-1.5241264035506787e+00	2.4979578500762631e+00
1	7.5398223688256636e+05	5.1999959817837667e+00	2.0058537793635331e-01	1.8596045290068192e-01	9.4991041837154810e-01	4.8145356945951057e-01	2.9115090915170478e+00
2	7.5398223688256636e+05	2.3042114975792479e+01	5.1362216392484498e-02	2.9837097490797487e-01	5.1002281883238423e+00	-1.5464573972299773e+00	5.0236179235122513e+00
1	8.1681408995658800e+05	5.1999965887897304e+00	2.0070897357285625e-01	1.8680101569291765e-01	9.5673512852770859e-01	4.7746526025196423e-01	1.4790948684930463e+00
2	8.1681408995658800e+05	2.2993533892002581e+01	5.0769249227159613e-02	2.9338774793966871e-01	5.0982991454529136e+00	-1.5725770380386166e+00	1.6173956558047422e+00
1	8.7964594303060963e+05	5.1999968936996828e+00	2.0083896558764128e-01	1.8762313533321429e-01	9.6356214494805936e-01	4.7341544223936510e-01	5.3618863742161329e+00
2	8.7964594303060963e+05	2.3144388042929439e+01	4.5184112032142162e-02	2.8794375861779536e-01	5.1454157116430999e+00	-1.5966861997515440e+00	4.0745219593074804e+00
1	9.4247779610463127e+05	5.1999931870182214e+00	2.0097977512212559e-01	1.8842755954775908e-01	9.7043032242467042e-01	4.6930420778217002e-01	3.6950081512613817e+00
2	9.4247779610463127e+05	2.3111023375757433e+01	4.9786333431964210e-02	2.8391737551974383e-01	5.3045801941546475e+00	-1.6214250719706640e+00	4.3322870327007834e-01
1	1.0053096491786529e+06	5.2000024888585710e+00	2.0112422416122175e-01	1.8921179257756046e-01	9.7732977671564036e-01	4.6512334270579081e-01	2.4941921252452084e+00
2	1.0053096491786529e+06	2.2988246165407126e+01	4.9904589973158671e-02	2.7989388697403045e-01	5.3182402712030976e+00	-1.6498928114093236e+00	3.0680372621426635e+00
1	1.0681415022454243e+06	5.1999978109377984e+00	2.0127880742419457e-01	1.8997680792098140e-01	9.8423891881254999e-01	4.6089755330499027e-01	7.4790577879159148e-01
2	1.0681415022454243e+06	2.3138880582642855e+01	4.8867418105614742e-02	2.7481475941625888e-01	5.3039623201034347e+00	-1.6756580469229980e+00	5.7013495481624741e+00
1	1.1309733552961629e+06	5.2000027672265920e+00	2.0144572513397441e-01	1.9072476477705125e-01	9.9118013256459658e-01	4.5660785200425702e-01	4.6662286799369994e+00
2	1.1309733552961629e+06	2.3160044846457478e+01	4.3333816728240770e-02	2.7025138411708099e-01	5.5249403267279069e+00	-1.6986619618104348e+00	2.0132683309791251e+00
1	1.1938055225061667e+06	5.2000023861793707e+00	2.0161979695885096e-01	1.9145327411010571e-01	9.9810547295844909e-01	4.5228304812580739e-01	3.3025520364416852e+00
2	1.1938055225061667e+06	2.2994892738224760e+01	4.6395283836058246e-02	2.6596089753233798e-01	5.5432868094598575e+00	-1.7261801244172801e+00	4.5099910732839135e+00
1	1.2566373755569053e+06	5.1999913761194492e+00	2.0180357519058634e-01	1.9216459072067527e-01	1.0050472653994076e+00	4.4789839536407949e-01	2.0448849942538434e+00
2	1.2566373755569053e+06	2.3073251192724399e+01	4.6958768564944880e-02	2.6034184349711065e-01	5.5635358659576299e+00	-1.7555143068766814e+00	1.0596255953054552e+00
1	1.3194692286076439e+06	5.2000008119293781e+00	2.0198763273777914e-01	1.9285604539037729e-01	1.0119939402392948e+00	4.4345754533692405e-01	6.1981289080634028e+00
2	1.3194692286076439e+06	2.3175468981238847e+01	3.9925143526988616e-02	2.5516280357951404e-01	5.5553409142221186e+00	-1.7818083776163216e+00	3.6356736247842001e+00
1	1.3823010816583824e+06	5.1999917466524161e+00	2.0217931592928548e-01	1.9352898056798409e-01	1.0189402865823620e+00	4.3897495854376906e-01	4.1424322828433606e+00
2	1.3823010816583824e+06	2.3038855564688024e+01	4.3957652943935534e-02	2.5144857829089373e-01	5.7279276278643447e+00	-1.8113001567745628e+00	6.1810044716259531e+00
1	1.4451329347091210e+06	5.1999979168700659e+00	2.0237256210257681e-01	1.9418136013844023e-01	1.0259097855593193e+00	4.3443594195987656e-01	2.9052477536534864e+00
2	1.4451329347091210e+06	2.3023110630437959e+01	4.5174664115240210e-02	2.4687533060565978e-01	5.7700083672228750e+00	-1.8430876994017140e+00	2.5954005820843395e+00
1	1.5079647877598596e+06	5.2000034210754587e+00	2.0257229285419148e-01	1.9481397712740103e-01	1.0328541297901790e+00	4.2986692198061238e-01	1.4721610401507812e+00
2	1.5079647877598596e+06	2.3179711425031275e+01	4.5697299116133162e-02	2.4180258545947697e-01	5.7164845156094319e+00	-1.8697651989982578e+00	5.2065823182088282e+00
1	1.5707966408105982e+06	5.1999960095436348e+00	2.0277706458245648e-01	1.9542863801362256e-01	1.0398010769899715e+00	4.2524708576052039e-01	5.3458771966109859e+00
2	1.5707966408105982e+06	2.3092954306468062e+01	4.1263371373638023e-02	2.3742741021413882e-01	5.9417638044670147e+00	-1.8978537016651920e+00	1.5486954875030365e+00
