8407079.646017693, 23.537735849056602
8495575.221238937, 23.58490566037736
8495575.221238937, 23.58490566037736
8584070.796460174, 23.632075471698116
8672566.371681415, 23.632075471698116
8672566.371681415, 23.679245283018872
8672566.371681415, 23.679245283018872
8761061.946902651, 23.679245283018872
8849557.522123892, 23.72641509433962
8849557.522123892, 23.77358490566038
8938053.097345129, 23.77358490566038
9026548.67256637, 23.820754716981135
9026548.67256637, 23.820754716981135
9115044.24778761, 23.867924528301888
9203539.823008846, 23.820754716981135
9292035.398230087, 23.867924528301888
9292035.398230087, 23.867924528301888
9380530.973451324, 23.867924528301888
9469026.548672564, 23.91509433962264
9557522.123893801, 23.867924528301888
9646017.699115042, 23.91509433962264
9646017.699115042, 23.91509433962264
9734513.274336282, 23.91509433962264
9734513.274336282, 23.91509433962264
9823008.849557519, 23.962264150943398
9911504.42477876, 24.009433962264154
9999999.999999996, 24.009433962264154
10088495.575221237, 24.009433962264154
10176991.150442477, 24.056603773584907
10265486.725663714, 24.009433962264154
10353982.300884955, 24.009433962264154
10353982.300884955, 24.056603773584907
10442477.876106191, 24.056603773584907
10530973.451327432, 24.056603773584907
10619469.026548669, 24.056603773584907
10707964.601769906, 24.10377358490566
10796460.17699115, 24.10377358490566
10884955.752212387, 24.10377358490566
10973451.327433627, 24.10377358490566
11061946.902654864, 24.10377358490566
11150442.477876104, 24.10377358490566
11150442.477876104, 24.10377358490566
11238938.053097341, 24.150943396226417
11415929.203539822, 24.150943396226417
11504424.778761059, 24.150943396226417
11504424.778761059, 24.19811320754717
11681415.929203536, 24.150943396226417
11858407.079646014, 24.19811320754717
11946902.654867254, 24.19811320754717
12123893.805309732, 24.19811320754717
12212389.380530972, 24.245283018867926
12300884.955752209, 24.245283018867926
12389380.53097345, 24.245283018867926
12477876.10619469, 24.245283018867926
12566371.681415927, 24.245283018867926
12654867.256637167, 24.19811320754717
12831858.407079645, 24.19811320754717
13008849.557522118, 24.29245283018868
13008849.557522118, 24.245283018867926
13097345.132743362, 24.245283018867926
13185840.7079646, 24.19811320754717
13274336.28318584, 24.19811320754717
13362831.858407076, 24.245283018867926
13451327.433628317, 24.245283018867926
13451327.433628317, 24.245283018867926
13539823.008849554, 24.245283018867926
13628318.584070794, 24.245283018867926
13716814.159292035, 24.245283018867926
13805309.734513272, 24.245283018867926
13893805.309734512, 24.245283018867926
13982300.884955749, 24.245283018867926
14070796.46017699, 24.245283018867926
14159292.035398226, 24.245283018867926
14336283.185840707, 24.245283018867926
14513274.336283185, 24.245283018867926
14690265.486725662, 24.245283018867926
14867256.63716814, 24.245283018867926
14955752.21238938, 24.29245283018868
15044247.787610617, 24.29245283018868
15044247.787610617, 24.29245283018868
15044247.787610617, 24.29245283018868
15221238.938053094, 24.29245283018868
15309734.513274334, 24.29245283018868
15309734.513274334, 24.29245283018868
15398230.088495575, 24.29245283018868
15398230.088495575, 24.29245283018868
15486725.663716812, 24.339622641509436
15575221.238938052, 24.339622641509436
15575221.238938052, 24.339622641509436
15752212.38938053, 24.339622641509436
15752212.38938053, 24.433962264150942
15929203.539823007, 24.433962264150942
15929203.539823007, 24.433962264150942
16017699.115044247, 24.38679245283019
16194690.265486725, 24.433962264150942
16283185.840707961, 24.433962264150942
16283185.840707961, 24.433962264150942
16283185.840707961, 24.4811320754717
16371681.415929202, 24.4811320754717
16460176.991150439, 24.4811320754717
16548672.56637168, 24.4811320754717
16637168.14159292, 24.4811320754717
16814159.292035397, 24.4811320754717
16902654.867256634, 24.528301886792455
16991150.442477874, 24.4811320754717
16991150.442477874, 24.433962264150942
17079646.017699115, 24.433962264150942
17168141.59292035, 24.4811320754717
17256637.168141592, 24.433962264150942
17345132.74336283, 24.4811320754717
17522123.893805306, 24.4811320754717
17610619.469026547, 24.4811320754717
17699115.044247787, 24.4811320754717
17787610.619469024, 24.4811320754717
17876106.194690265, 24.4811320754717
17964601.7699115, 24.575471698113212
18053097.345132742, 24.528301886792455
18141592.92035398, 24.575471698113212
18230088.49557522, 24.575471698113212
18407079.646017697, 24.575471698113212
18495575.221238937, 24.62264150943396
18407079.646017697, 24.62264150943396
18495575.221238937, 24.62264150943396
18495575.221238937, 24.62264150943396
18584070.796460174, 24.62264150943396
18672566.371681415, 24.669811320754718
18849557.52212389, 24.669811320754718
19026548.67256637, 24.716981132075475
19115044.24778761, 24.669811320754718
19115044.24778761, 24.669811320754718
19203539.823008846, 24.716981132075475
